Query	Passage_Scores
query_32969	{'passage_4613698': 0.31842903925096794, 'passage_4613694': 0.29638373037372995, 'passage_4613702': 0.2913325943425187, 'passage_4613697': 0.2623761043925679, 'passage_4613700': 0.23133329651038098, 'passage_7924171': 0.08230916802834123, 'passage_1386350': 0.08007624446464177, 'passage_1227030': 0.07311177341408885, 'passage_3193115': 0.06409267305648816, 'passage_2754979': 0.057859223727268254, 'passage_1128852': 0.050624199169548925, 'passage_1128850': 0.04683487527867255, 'passage_1128851': 0.04285440579020428, 'passage_1128849': 0.04228222803149521, 'passage_1565872': 0.03798950558313469, 'passage_5712813': 0.037145218028611836, 'passage_5712812': 0.03670687221730651, 'passage_1565874': 0.03647968734744258, 'passage_4950836': 0.03611151557232429}
query_32973	{'passage_4613694': 0.4544021922064404, 'passage_4613700': 0.39836214157880806, 'passage_4613698': 0.27255682916934376, 'passage_4613697': 0.23082182457711395, 'passage_4613702': 0.2043224361703324, 'passage_4026383': 0.0727994515216596, 'passage_1679435': 0.06539044087432831, 'passage_1386350': 0.06526029970209414, 'passage_1227030': 0.06402983420942472, 'passage_4026382': 0.06260372748082084, 'passage_4026379': 0.054079467586301354, 'passage_4026381': 0.05300470673685834, 'passage_5021019': 0.051595984059000156, 'passage_2706974': 0.04899544424216174, 'passage_2754979': 0.04839863143802846, 'passage_5675564': 0.04624492004074324, 'passage_5712813': 0.0457881852753069, 'passage_2545917': 0.04572662162940739}
query_32975	{'passage_4613694': 0.47735673228474446, 'passage_4613700': 0.40177765568472473, 'passage_4613698': 0.2095477712867965, 'passage_4613702': 0.20169375850447535, 'passage_4613697': 0.17570130694297675, 'passage_1386350': 0.08521666666075926, 'passage_1679435': 0.07907097396292101, 'passage_1227030': 0.07725868192161375, 'passage_4026383': 0.07310480551510815, 'passage_4026382': 0.0666559660349444, 'passage_5675564': 0.057235200352348116, 'passage_2545917': 0.05395208866371145, 'passage_2754979': 0.05307302156214742, 'passage_4026381': 0.05208739317867946, 'passage_4026379': 0.05171047428584197, 'passage_416656': 0.0516110182519895, 'passage_5021019': 0.0497683199854334, 'passage_2706974': 0.048133651377212504}
query_32976	{'passage_4613698': 0.31623574930592724, 'passage_4613702': 0.2597180064979698, 'passage_4613694': 0.22704386917979494, 'passage_4613697': 0.18681635355814977, 'passage_4613700': 0.16680820869560406, 'passage_1386350': 0.06571007831378653, 'passage_7924171': 0.05933738665387427, 'passage_1227030': 0.054713607414600705, 'passage_3193115': 0.052134360767957466, 'passage_2754979': 0.044722984965171256, 'passage_1128852': 0.04459259652197179, 'passage_1128856': 0.04233358937366292, 'passage_1227026': 0.04020670230154475, 'passage_1128850': 0.038097823613287105, 'passage_1128851': 0.03731884942424475, 'passage_1128849': 0.03626870279528486, 'passage_1565872': 0.03306137840554283, 'passage_5712813': 0.032459571182285485, 'passage_1565874': 0.031640704962557206}
query_32979	{'passage_4613702': 0.33142510356164523, 'passage_4613694': 0.21667049621960727, 'passage_4613698': 0.21295838580443224, 'passage_4613697': 0.20720722585694085, 'passage_4613700': 0.18724818860171652, 'passage_1386350': 0.09363091608079667, 'passage_1227030': 0.09034665354360805, 'passage_1227026': 0.0660064361166823, 'passage_2754979': 0.05839512316266495, 'passage_1128852': 0.05504243497968978, 'passage_1128856': 0.054018805730686605, 'passage_1128850': 0.049937797774989995, 'passage_6845904': 0.04962533575473998}
query_32981	{'passage_4613698': 0.3470430212418454, 'passage_4613702': 0.23741454482678775, 'passage_4613694': 0.21866436717742985, 'passage_4613697': 0.18103742374192314, 'passage_4613700': 0.17184779859747362, 'passage_1386350': 0.06757497345718168, 'passage_7924171': 0.06605619251170058, 'passage_3193115': 0.059408354930932994, 'passage_1227030': 0.057781002230698174, 'passage_2754979': 0.045868832257257644, 'passage_1128852': 0.04260169630443679, 'passage_1227026': 0.0412085973003699, 'passage_1128856': 0.04002885991708601, 'passage_1128850': 0.03758535217200667, 'passage_1128849': 0.035832899905560635, 'passage_1128851': 0.03539436592113857, 'passage_5712813': 0.03490265511111594, 'passage_5712812': 0.034311705054074125, 'passage_5712808': 0.03327726063689508, 'passage_1565872': 0.03242508446504189}
query_32987	{'passage_4613698': 0.34026123894730775, 'passage_4613694': 0.30268295196028255, 'passage_4613702': 0.1994747829722015, 'passage_4613700': 0.1990524574441179, 'passage_4613697': 0.1427497212226245, 'passage_7924171': 0.05553523559595434, 'passage_3193115': 0.0552588371338429, 'passage_5712813': 0.049073594196011074, 'passage_5675564': 0.048587019506381134, 'passage_5712808': 0.04389260556982434, 'passage_5712812': 0.043849628877704, 'passage_1128852': 0.04257051577822038, 'passage_5675561': 0.041833549884802874, 'passage_3467975': 0.04158783992100398, 'passage_1128850': 0.038960197415205094, 'passage_2019373': 0.037670251085208994, 'passage_2706979': 0.03718796909252985, 'passage_1565872': 0.036630777277107306}
query_32988	{'passage_4613694': 0.3202392655780506, 'passage_4613700': 0.29916732082450936, 'passage_4613697': 0.21484023525087795, 'passage_4613702': 0.19654151365244313, 'passage_4613698': 0.18279668769010174, 'passage_4026383': 0.07770828961877801, 'passage_1679435': 0.0706379875841047, 'passage_4026382': 0.06914999937861777, 'passage_1227030': 0.06695061203044332, 'passage_1386350': 0.06544468012518134, 'passage_5021019': 0.06183248896590691, 'passage_2545917': 0.05850937510259454, 'passage_4026381': 0.05471786725591516, 'passage_4026379': 0.053339909662124124, 'passage_2754979': 0.05043703638673966, 'passage_3494285': 0.047022817124531206, 'passage_2706974': 0.04643806240129277, 'passage_416656': 0.04552847674504754, 'passage_5021024': 0.04524230036831337}
query_32991	{'passage_4613702': 0.2717663460151328, 'passage_4613698': 0.26138901044842444, 'passage_4613694': 0.2557437566783265, 'passage_4613697': 0.20814100869349986, 'passage_4613700': 0.20181122304487978, 'passage_1386350': 0.06499841033109373, 'passage_7924171': 0.051784272231384314, 'passage_1227030': 0.05059381787617811, 'passage_1128852': 0.05012547430259842, 'passage_1128856': 0.049601541871641036, 'passage_3193115': 0.046090507193187844, 'passage_2754979': 0.04388879164242093, 'passage_1128851': 0.04350644226055039, 'passage_1128850': 0.043225876822092155, 'passage_1128849': 0.04057136750295501}
query_33003	{'passage_4613694': 0.48355981191783665, 'passage_4613700': 0.3734030917773085, 'passage_4613697': 0.25281954121700206, 'passage_4613698': 0.2513430959093724, 'passage_4613702': 0.22548610393705698, 'passage_4026383': 0.0685429939938286, 'passage_1227030': 0.061315550983983676, 'passage_1386350': 0.06104275710096689, 'passage_4026382': 0.060933417179392685, 'passage_1679435': 0.06091785544814358, 'passage_4026379': 0.05095353218914968, 'passage_5021019': 0.05071810862430817, 'passage_4026381': 0.05068926604105201, 'passage_2754979': 0.04697230451824897, 'passage_2545917': 0.0464370670318111, 'passage_2706974': 0.045835480689162586, 'passage_5675564': 0.0428171189403612, 'passage_1227032': 0.042372456026784126, 'passage_416656': 0.04189215276243932}
query_33004	{'passage_4613698': 0.36874175674455617, 'passage_4613694': 0.35806393466482694, 'passage_4613702': 0.26829990652240515, 'passage_4613700': 0.2474855542968952, 'passage_4613697': 0.20996747587823433, 'passage_1386350': 0.090828289623688, 'passage_7924171': 0.08440278030952987, 'passage_1227030': 0.08255101869024599, 'passage_3193115': 0.07131166064320457, 'passage_2754979': 0.05743956956804139, 'passage_1128852': 0.04574580455877157, 'passage_5712813': 0.044376483021584916, 'passage_1128850': 0.043162302532051854, 'passage_5712812': 0.04288867699739292, 'passage_5712808': 0.04184554323016205, 'passage_1128851': 0.03944639854183564, 'passage_5675561': 0.03889112002458659, 'passage_1128849': 0.03865189314049472, 'passage_1565872': 0.037962081072011794}
query_33010	{'passage_4613694': 0.7529239428422448, 'passage_4613700': 0.42423211342103145, 'passage_4613702': 0.3965322486056977, 'passage_4613698': 0.2864053036996615, 'passage_4613697': 0.28461263789420965, 'passage_1386350': 0.07927744731942735, 'passage_1227030': 0.07694426673717862, 'passage_1679435': 0.07346097966395565, 'passage_4026382': 0.059709685611993295, 'passage_4026383': 0.05822082933871434, 'passage_2754979': 0.0526426608067675, 'passage_1227032': 0.05196665533471827, 'passage_2545917': 0.047458684515733186, 'passage_4026381': 0.04741033111083631, 'passage_5021019': 0.04591600497756709, 'passage_416656': 0.04426570024374909, 'passage_5675564': 0.04341287131893931, 'passage_4026379': 0.04307843593330048}
query_33013	{'passage_4613694': 0.5532042266645678, 'passage_4613700': 0.4311734075744427, 'passage_4613697': 0.30585203323388854, 'passage_4613698': 0.3001486750864232, 'passage_4613702': 0.27514801082183166, 'passage_4026383': 0.06696706952969342, 'passage_1679435': 0.06424602809003038, 'passage_1386350': 0.06372327204146916, 'passage_1227030': 0.06288787038385253, 'passage_4026382': 0.05990278000375828, 'passage_4026381': 0.05027164858379839, 'passage_5021019': 0.05027057367426605, 'passage_4026379': 0.04862218381335813, 'passage_2754979': 0.048146629169788874, 'passage_2545917': 0.045347176342903514, 'passage_2706974': 0.04305645583445789, 'passage_1227032': 0.04295558914553691, 'passage_5675564': 0.042243829582883766, 'passage_416656': 0.041857072268935556}
query_33015	{'passage_4613694': 0.5246981825290992, 'passage_4613700': 0.40613154128400314, 'passage_4613702': 0.2374670476925408, 'passage_4613698': 0.2246261535788402, 'passage_4613697': 0.20019231192953418, 'passage_1386350': 0.07740705385293702, 'passage_1679435': 0.07373508835598726, 'passage_1227030': 0.07227938669090071, 'passage_4026383': 0.06993853924666106, 'passage_4026382': 0.0648994097974696, 'passage_2545917': 0.05292253549991827, 'passage_5675564': 0.05200183374115845, 'passage_2754979': 0.05102064052301786, 'passage_4026381': 0.050050500323026346, 'passage_5021019': 0.049832184398497945, 'passage_416656': 0.04958196706880124, 'passage_4026379': 0.048995251937829686, 'passage_2706974': 0.04521441895867634}
query_33017	{'passage_4613698': 0.28650713407058614, 'passage_4613694': 0.2169892435710282, 'passage_4613700': 0.1493843665872205, 'passage_4613702': 0.14727965675239044, 'passage_4613697': 0.1177440637180573, 'passage_3193115': 0.05239559690749268, 'passage_7924171': 0.0522917068294636, 'passage_5712813': 0.04986791310836631, 'passage_4026383': 0.0462947297833827, 'passage_5712812': 0.045899146156183374, 'passage_5712808': 0.04588091848087236, 'passage_5675564': 0.043942784730237786, 'passage_2706979': 0.040464818109357134, 'passage_3467975': 0.03943535819033705, 'passage_5675561': 0.03935868572007209, 'passage_2019373': 0.03549962996265703, 'passage_2706974': 0.03412759429726806, 'passage_2019366': 0.03395589608974285}
query_33019	{'passage_4613694': 0.3219139427409097, 'passage_4613698': 0.30311089627302956, 'passage_4613702': 0.2623221658672638, 'passage_4613700': 0.23068283986141805, 'passage_4613697': 0.22088300027076743, 'passage_1386350': 0.09020490470118131, 'passage_1227030': 0.0794873757965522, 'passage_3193115': 0.06687659142823982, 'passage_2754979': 0.060365206919159115, 'passage_1128852': 0.0492954621162007, 'passage_1128850': 0.0466481309558177, 'passage_1128851': 0.04251248969619872, 'passage_5712813': 0.04211060652371291, 'passage_1128849': 0.04151313002373303, 'passage_5712808': 0.03973326643869231, 'passage_1565872': 0.03942856674288053}
query_33023	{'passage_4613694': 0.4787334045399044, 'passage_4613697': 0.37749116874339445, 'passage_4613700': 0.3537090331293093, 'passage_4613702': 0.2997539179223157, 'passage_4613698': 0.28001215293013376, 'passage_4026383': 0.06391374920276541, 'passage_7924171': 0.06351264587972431, 'passage_4026382': 0.058962638668172605, 'passage_4026381': 0.05190392672862816, 'passage_5021019': 0.04943724828543499, 'passage_3193116': 0.047723896690734784, 'passage_4026379': 0.04730834785192327, 'passage_7924170': 0.04543909881502699, 'passage_2545917': 0.04364997397651996, 'passage_4950840': 0.04074353722447076, 'passage_3467975': 0.04025646171915949, 'passage_2706974': 0.03833149835428892}
query_33032	{'passage_4613698': 0.3145201806748336, 'passage_4613694': 0.2238724217739494, 'passage_4613702': 0.16886128826316105, 'passage_4613700': 0.16051426970714255, 'passage_4613697': 0.12308885677239356, 'passage_7924171': 0.058611282149663615, 'passage_3193115': 0.05723526908287986, 'passage_5712813': 0.044257487053928374, 'passage_5675564': 0.0435468821178247, 'passage_5712812': 0.04089040644329644, 'passage_5712808': 0.040612326752950983, 'passage_3467975': 0.03908616060146409, 'passage_5675561': 0.03835379940129918, 'passage_1128852': 0.03777137041675368, 'passage_2706979': 0.03499646789790915, 'passage_2019373': 0.034484831653335254, 'passage_2019366': 0.03414410117240741, 'passage_1128850': 0.03394704450526388}
query_33036	{'passage_4613698': 0.31623574930592724, 'passage_4613702': 0.2597180064979698, 'passage_4613694': 0.22704386917979494, 'passage_4613697': 0.18681635355814977, 'passage_4613700': 0.16680820869560406, 'passage_1386350': 0.06571007831378653, 'passage_7924171': 0.05933738665387427, 'passage_1227030': 0.054713607414600705, 'passage_3193115': 0.052134360767957466, 'passage_2754979': 0.044722984965171256, 'passage_1128852': 0.04459259652197179, 'passage_1128856': 0.04233358937366292, 'passage_1227026': 0.04020670230154475, 'passage_1128850': 0.038097823613287105, 'passage_1128851': 0.03731884942424475, 'passage_1128849': 0.03626870279528486, 'passage_1565872': 0.03306137840554283, 'passage_5712813': 0.032459571182285485, 'passage_1565874': 0.031640704962557206}
query_33037	{'passage_4613698': 0.3017014540779558, 'passage_4613702': 0.2217478831627691, 'passage_4613694': 0.2166494781363269, 'passage_4613697': 0.15880379805611314, 'passage_4613700': 0.15575680583943596, 'passage_1386350': 0.06437304857025758, 'passage_7924171': 0.054736347569804264, 'passage_1227030': 0.05152728885691566, 'passage_3193115': 0.049190339255437504, 'passage_1128852': 0.04320172395364644, 'passage_2754979': 0.042145666246585965, 'passage_1128856': 0.0410347473552986, 'passage_1227026': 0.03859020561989946, 'passage_1128850': 0.03691418252264232, 'passage_1128851': 0.03648906854776789, 'passage_1128849': 0.03520767632086478, 'passage_5712813': 0.03416331519993383, 'passage_1565872': 0.03276130440733823, 'passage_5712812': 0.03200325032908744}
query_33042	{'passage_4613698': 0.31792393274982755, 'passage_4613694': 0.21233550502163906, 'passage_4613702': 0.19796670733813582, 'passage_4613700': 0.16035830790919806, 'passage_4613697': 0.14104030566499867, 'passage_1386350': 0.07227299995948706, 'passage_7924171': 0.061326660661497064, 'passage_1227030': 0.05846266109316736, 'passage_3193115': 0.05656029785836711, 'passage_2754979': 0.04390448148960282, 'passage_1128852': 0.040847910778157186, 'passage_5712813': 0.03915741296589427, 'passage_5712812': 0.037265109114385915, 'passage_5712808': 0.03660400347776076, 'passage_1128850': 0.036365442285545384, 'passage_5675561': 0.0347770944828168, 'passage_1128851': 0.03461529726009668, 'passage_1128849': 0.034427228902641945, 'passage_1565872': 0.03343789904817278}
query_33043	{'passage_4613694': 0.4628333364663433, 'passage_4613700': 0.43035138385238103, 'passage_4613698': 0.2911982507972919, 'passage_4613697': 0.27098024222116796, 'passage_4613702': 0.23292162389044302, 'passage_4026383': 0.07320146528611864, 'passage_1679435': 0.06857604462999825, 'passage_1386350': 0.06709113046789232, 'passage_1227030': 0.0648208437802328, 'passage_4026382': 0.06312382557763054, 'passage_4026381': 0.05351246486952775, 'passage_5021019': 0.05310289881535779, 'passage_4026379': 0.052677786824442574, 'passage_2754979': 0.04981558405229001, 'passage_2706974': 0.04643124374159342, 'passage_2545917': 0.04636408961815843, 'passage_1227032': 0.04452246503820862, 'passage_5675564': 0.04434724237043756, 'passage_5021024': 0.04424026719073319}
query_33045	{'passage_4613694': 0.4779909876619297, 'passage_4613700': 0.4261155563384455, 'passage_4613702': 0.2319203436809967, 'passage_4613698': 0.222019592368372, 'passage_4613697': 0.19633669945588175, 'passage_1386350': 0.08535711773125068, 'passage_1679435': 0.08188343392233116, 'passage_1227030': 0.07917810550055593, 'passage_4026383': 0.07336159607612645, 'passage_4026382': 0.06766246202072192, 'passage_2545917': 0.05484943730399933, 'passage_2754979': 0.054170663085748444, 'passage_5675564': 0.053980713110673866, 'passage_4026381': 0.05212250729539661, 'passage_5021019': 0.0517917715653847, 'passage_416656': 0.051726039677028025, 'passage_4026379': 0.050539419188578696, 'passage_3467975': 0.045773130494211105}
query_33046	{'passage_4613698': 0.38521152112111257, 'passage_4613694': 0.3443867952389995, 'passage_4613702': 0.2558498380666528, 'passage_4613700': 0.2336954365174421, 'passage_4613697': 0.19418884988556062, 'passage_1386350': 0.07898480136119541, 'passage_1227030': 0.05800678461128621, 'passage_7924171': 0.05795119541800557, 'passage_3193115': 0.055671107570425864, 'passage_2754979': 0.0480474932321233, 'passage_1128852': 0.04688863573174837, 'passage_5712813': 0.04326723189978901, 'passage_1128850': 0.04222050981106669, 'passage_1128851': 0.04054028766700694, 'passage_5712812': 0.04008503757735136, 'passage_5712808': 0.039416819208612314, 'passage_1128849': 0.03892356470651331, 'passage_5675561': 0.037917154291138414, 'passage_1565872': 0.0368601829539142}
query_33059	{'passage_4613702': 0.30573743888283184, 'passage_4613697': 0.2919316469233059, 'passage_4613698': 0.25757595476864475, 'passage_4613700': 0.2555685408379206, 'passage_4613694': 0.25428135040488775, 'passage_1386350': 0.07038134189443576, 'passage_1227030': 0.06918281650625618, 'passage_7924171': 0.06883409984703474, 'passage_1128856': 0.053500533382010135, 'passage_1128852': 0.053415518156342524, 'passage_2754979': 0.052807801589237306, 'passage_4026383': 0.05276563470292314, 'passage_1128850': 0.04970963334385175, 'passage_7924170': 0.049356575290186964, 'passage_1227026': 0.04915110913373107, 'passage_3193116': 0.04792973192148148}
query_33060	{'passage_4613694': 0.33311873580061585, 'passage_4613700': 0.2976136083681489, 'passage_4613702': 0.20727870100977094, 'passage_4613697': 0.17181696499830643, 'passage_4613698': 0.16773548628513726, 'passage_1386350': 0.07894721783495195, 'passage_1679435': 0.07602549949847699, 'passage_1227030': 0.07472037116776946, 'passage_4026383': 0.07047266288497088, 'passage_4026382': 0.06579907291408241, 'passage_2545917': 0.059705231834093465, 'passage_5021019': 0.05261980990720436, 'passage_2754979': 0.05183762813474514, 'passage_5675564': 0.05127099831339875, 'passage_416656': 0.050692936964739733, 'passage_4026381': 0.049566048434219974, 'passage_4026379': 0.047439081502544764, 'passage_2706974': 0.04233191792908825}
query_33061	{'passage_4613698': 0.3549199688525177, 'passage_4613694': 0.24126418325154672, 'passage_4613700': 0.16736500777021804, 'passage_4613702': 0.1614179364479284, 'passage_4613697': 0.13370992975921142, 'passage_3193115': 0.059167151646293915, 'passage_7924171': 0.057281474582139724, 'passage_5712813': 0.045693962321623934, 'passage_4026383': 0.04469232978158294, 'passage_5712812': 0.042892540149580986, 'passage_5712808': 0.04256822418221809, 'passage_5675564': 0.04157767864185155, 'passage_2706979': 0.03930773026583006, 'passage_3467975': 0.03834613566109107, 'passage_5675561': 0.037453872744812586, 'passage_2019373': 0.033136850423079775, 'passage_2706974': 0.03299559951995753, 'passage_2019366': 0.032295830914000186}
query_33070	{'passage_4613694': 0.7529239428422448, 'passage_4613700': 0.42423211342103145, 'passage_4613702': 0.3965322486056977, 'passage_4613698': 0.2864053036996615, 'passage_4613697': 0.28461263789420965, 'passage_1386350': 0.07927744731942735, 'passage_1227030': 0.07694426673717862, 'passage_1679435': 0.07346097966395565, 'passage_4026382': 0.059709685611993295, 'passage_4026383': 0.05822082933871434, 'passage_2754979': 0.0526426608067675, 'passage_1227032': 0.05196665533471827, 'passage_2545917': 0.047458684515733186, 'passage_4026381': 0.04741033111083631, 'passage_5021019': 0.04591600497756709, 'passage_416656': 0.04426570024374909, 'passage_5675564': 0.04341287131893931, 'passage_4026379': 0.04307843593330048}
query_33075	{'passage_4613694': 0.5246981825290992, 'passage_4613700': 0.40613154128400314, 'passage_4613702': 0.2374670476925408, 'passage_4613698': 0.2246261535788402, 'passage_4613697': 0.20019231192953418, 'passage_1386350': 0.07740705385293702, 'passage_1679435': 0.07373508835598726, 'passage_1227030': 0.07227938669090071, 'passage_4026383': 0.06993853924666106, 'passage_4026382': 0.0648994097974696, 'passage_2545917': 0.05292253549991827, 'passage_5675564': 0.05200183374115845, 'passage_2754979': 0.05102064052301786, 'passage_4026381': 0.050050500323026346, 'passage_5021019': 0.049832184398497945, 'passage_416656': 0.04958196706880124, 'passage_4026379': 0.048995251937829686, 'passage_2706974': 0.04521441895867634}
query_33077	{'passage_4613698': 0.28650713407058614, 'passage_4613694': 0.2169892435710282, 'passage_4613700': 0.1493843665872205, 'passage_4613702': 0.14727965675239044, 'passage_4613697': 0.1177440637180573, 'passage_3193115': 0.05239559690749268, 'passage_7924171': 0.0522917068294636, 'passage_5712813': 0.04986791310836631, 'passage_4026383': 0.0462947297833827, 'passage_5712812': 0.045899146156183374, 'passage_5712808': 0.04588091848087236, 'passage_5675564': 0.043942784730237786, 'passage_2706979': 0.040464818109357134, 'passage_3467975': 0.03943535819033705, 'passage_5675561': 0.03935868572007209, 'passage_2019373': 0.03549962996265703, 'passage_2706974': 0.03412759429726806, 'passage_2019366': 0.03395589608974285}
query_33081	{'passage_4613698': 0.28611146820685174, 'passage_4613694': 0.21658633650427575, 'passage_4613702': 0.19562561701927192, 'passage_4613697': 0.16326722538295174, 'passage_4613700': 0.15508996930334173, 'passage_1386350': 0.05817216069081893, 'passage_7924171': 0.05125897785646782, 'passage_3193115': 0.04666659545691526, 'passage_1227030': 0.045312111486096124, 'passage_1128852': 0.042262187130562553, 'passage_2754979': 0.04061367953785228, 'passage_1128850': 0.036097609673601046, 'passage_1128851': 0.03539967847075293, 'passage_5712813': 0.03468029303182137, 'passage_1128849': 0.034629191338147645, 'passage_2706979': 0.032893884896420734, 'passage_5712812': 0.0326508324865521, 'passage_1565872': 0.032074055751844514, 'passage_5712808': 0.03177491860836736, 'passage_5675561': 0.030920660592234066}
query_33082	{'passage_4613698': 0.2556765653341369, 'passage_4613694': 0.20506628573939664, 'passage_4613702': 0.17283462438699784, 'passage_4613700': 0.14571171014062073, 'passage_4613697': 0.14182417847198553, 'passage_1386350': 0.058181579284785886, 'passage_7924171': 0.04736570030251924, 'passage_3193115': 0.04377413664765178, 'passage_1227030': 0.04307404024170461, 'passage_1128852': 0.041887533989203335, 'passage_2754979': 0.03885796329506967, 'passage_5712813': 0.03652970581597497, 'passage_1128850': 0.03581746297943221, 'passage_1128851': 0.03543238466903167, 'passage_2706979': 0.03446108381583126, 'passage_1128849': 0.03435892787874252, 'passage_5712812': 0.033735921540812175, 'passage_5712808': 0.03301013137569224, 'passage_1565872': 0.032278933803157196, 'passage_5675561': 0.03209909105288352}
query_33092	{'passage_4613698': 0.3145201806748336, 'passage_4613694': 0.2238724217739494, 'passage_4613702': 0.16886128826316105, 'passage_4613700': 0.16051426970714255, 'passage_4613697': 0.12308885677239356, 'passage_7924171': 0.058611282149663615, 'passage_3193115': 0.05723526908287986, 'passage_5712813': 0.044257487053928374, 'passage_5675564': 0.0435468821178247, 'passage_5712812': 0.04089040644329644, 'passage_5712808': 0.040612326752950983, 'passage_3467975': 0.03908616060146409, 'passage_5675561': 0.03835379940129918, 'passage_1128852': 0.03777137041675368, 'passage_2706979': 0.03499646789790915, 'passage_2019373': 0.034484831653335254, 'passage_2019366': 0.03414410117240741, 'passage_1128850': 0.03394704450526388}
query_33094	{'passage_4613698': 0.3022229138642376, 'passage_4613702': 0.293201066322407, 'passage_4613694': 0.28535594000469916, 'passage_4613700': 0.2224438838765331, 'passage_4613697': 0.1963590534988802, 'passage_1227030': 0.10299563460720756, 'passage_1386350': 0.09553677433642947, 'passage_7924171': 0.08895662166023037, 'passage_3193115': 0.07214081636737942, 'passage_1227026': 0.06903620460516197, 'passage_2754979': 0.05811401247806476, 'passage_1128852': 0.04686825633003477, 'passage_1128850': 0.04384572707856436, 'passage_1128851': 0.040926229464292266, 'passage_1128849': 0.03938494674679887, 'passage_6845904': 0.03846342897248236}
query_33096	{'passage_4613698': 0.31623574930592724, 'passage_4613702': 0.2597180064979698, 'passage_4613694': 0.22704386917979494, 'passage_4613697': 0.18681635355814977, 'passage_4613700': 0.16680820869560406, 'passage_1386350': 0.06571007831378653, 'passage_7924171': 0.05933738665387427, 'passage_1227030': 0.054713607414600705, 'passage_3193115': 0.052134360767957466, 'passage_2754979': 0.044722984965171256, 'passage_1128852': 0.04459259652197179, 'passage_1128856': 0.04233358937366292, 'passage_1227026': 0.04020670230154475, 'passage_1128850': 0.038097823613287105, 'passage_1128851': 0.03731884942424475, 'passage_1128849': 0.03626870279528486, 'passage_1565872': 0.03306137840554283, 'passage_5712813': 0.032459571182285485, 'passage_1565874': 0.031640704962557206}
query_33101	{'passage_4613698': 0.3470430212418454, 'passage_4613702': 0.23741454482678775, 'passage_4613694': 0.21866436717742985, 'passage_4613697': 0.18103742374192314, 'passage_4613700': 0.17184779859747362, 'passage_1386350': 0.06757497345718168, 'passage_7924171': 0.06605619251170058, 'passage_3193115': 0.059408354930932994, 'passage_1227030': 0.057781002230698174, 'passage_2754979': 0.045868832257257644, 'passage_1128852': 0.04260169630443679, 'passage_1227026': 0.0412085973003699, 'passage_1128856': 0.04002885991708601, 'passage_1128850': 0.03758535217200667, 'passage_1128849': 0.035832899905560635, 'passage_1128851': 0.03539436592113857, 'passage_5712813': 0.03490265511111594, 'passage_5712812': 0.034311705054074125, 'passage_5712808': 0.03327726063689508, 'passage_1565872': 0.03242508446504189}
query_33102	{'passage_4613698': 0.31792393274982755, 'passage_4613694': 0.21233550502163906, 'passage_4613702': 0.19796670733813582, 'passage_4613700': 0.16035830790919806, 'passage_4613697': 0.14104030566499867, 'passage_1386350': 0.07227299995948706, 'passage_7924171': 0.061326660661497064, 'passage_1227030': 0.05846266109316736, 'passage_3193115': 0.05656029785836711, 'passage_2754979': 0.04390448148960282, 'passage_1128852': 0.040847910778157186, 'passage_5712813': 0.03915741296589427, 'passage_5712812': 0.037265109114385915, 'passage_5712808': 0.03660400347776076, 'passage_1128850': 0.036365442285545384, 'passage_5675561': 0.0347770944828168, 'passage_1128851': 0.03461529726009668, 'passage_1128849': 0.034427228902641945, 'passage_1565872': 0.03343789904817278}
query_33105	{'passage_4613694': 0.4779909876619297, 'passage_4613700': 0.4261155563384455, 'passage_4613702': 0.2319203436809967, 'passage_4613698': 0.222019592368372, 'passage_4613697': 0.19633669945588175, 'passage_1386350': 0.08535711773125068, 'passage_1679435': 0.08188343392233116, 'passage_1227030': 0.07917810550055593, 'passage_4026383': 0.07336159607612645, 'passage_4026382': 0.06766246202072192, 'passage_2545917': 0.05484943730399933, 'passage_2754979': 0.054170663085748444, 'passage_5675564': 0.053980713110673866, 'passage_4026381': 0.05212250729539661, 'passage_5021019': 0.0517917715653847, 'passage_416656': 0.051726039677028025, 'passage_4026379': 0.050539419188578696, 'passage_3467975': 0.045773130494211105}
query_33107	{'passage_4613698': 0.34026123894730775, 'passage_4613694': 0.30268295196028255, 'passage_4613702': 0.1994747829722015, 'passage_4613700': 0.1990524574441179, 'passage_4613697': 0.1427497212226245, 'passage_7924171': 0.05553523559595434, 'passage_3193115': 0.0552588371338429, 'passage_5712813': 0.049073594196011074, 'passage_5675564': 0.048587019506381134, 'passage_5712808': 0.04389260556982434, 'passage_5712812': 0.043849628877704, 'passage_1128852': 0.04257051577822038, 'passage_5675561': 0.041833549884802874, 'passage_3467975': 0.04158783992100398, 'passage_1128850': 0.038960197415205094, 'passage_2019373': 0.037670251085208994, 'passage_2706979': 0.03718796909252985, 'passage_1565872': 0.036630777277107306}
