Query	Passage_Scores
query_3361	{'passage_317179': 0.14195669840519082, 'passage_317174': 0.13812781025330192, 'passage_317175': 0.1226462343459185, 'passage_317177': 0.11879653162782876, 'passage_317176': 0.11480359824123121, 'passage_6036172': 0.05942399006587279, 'passage_2706979': 0.05227488704732585, 'passage_2706972': 0.051669954379294926}
query_3362	{'passage_317177': 0.18012023804571944, 'passage_317179': 0.17674313234811667, 'passage_317176': 0.15750563995075595, 'passage_317174': 0.14690786950146165, 'passage_317175': 0.13508759700491219, 'passage_6036172': 0.04830182449044932, 'passage_2706979': 0.046083984642407934, 'passage_2998248': 0.03904034941722822, 'passage_3917816': 0.038179163921982166, 'passage_2998251': 0.037580685994053536, 'passage_3316293': 0.03677927663620787, 'passage_2998247': 0.035313227344627385}
query_3363	{'passage_317175': 0.21119289552641843, 'passage_317179': 0.2031320359952551, 'passage_317174': 0.1999696395792411, 'passage_317177': 0.1910843950124544, 'passage_6036172': 0.05551929251901888, 'passage_2998248': 0.04308517632023061, 'passage_2998251': 0.039560957638492454, 'passage_2998247': 0.03831982680035201, 'passage_2998244': 0.035644647835417625, 'passage_6046276': 0.035152902533016006, 'passage_2096605': 0.03502395651917349, 'passage_6936665': 0.03479063164867703, 'passage_4950842': 0.03405905089694632, 'passage_2153177': 0.03364382444788091}
query_3370	{'passage_317175': 0.374851486671551, 'passage_317174': 0.37068109158334317, 'passage_317179': 0.27849026449159403, 'passage_317177': 0.25558638802709, 'passage_6036172': 0.04959897511149106, 'passage_2998248': 0.04352700512549309, 'passage_2998251': 0.03962400246041935, 'passage_2998247': 0.037976954710201904, 'passage_2998244': 0.036149590884623224, 'passage_2153177': 0.03533105613510751, 'passage_2096605': 0.03490075921917046, 'passage_6936665': 0.03169251835030857, 'passage_6046276': 0.0291587580823672}
query_3376	{'passage_317179': 0.14746539628897512, 'passage_317174': 0.1428819426734302, 'passage_317175': 0.1267692994224433, 'passage_317177': 0.12172631034910464, 'passage_317176': 0.11668400199429474, 'passage_6036172': 0.05778384247978975, 'passage_2706972': 0.0516897299012164, 'passage_2706979': 0.0514145755148679, 'passage_2998248': 0.047872671664381874}
query_3378	{'passage_317179': 0.22191239270616314, 'passage_317176': 0.2175441347675659, 'passage_317175': 0.21275832482704757, 'passage_317174': 0.2114918371334868, 'passage_317177': 0.19544561768874777, 'passage_6036172': 0.05531960331581206, 'passage_4950836': 0.045785562168924314, 'passage_2998248': 0.04403648148413077, 'passage_4950838': 0.04140288798491907}
query_3381	{'passage_317179': 0.14418696715089796, 'passage_317174': 0.138430342715992, 'passage_317175': 0.12311268777385387, 'passage_317177': 0.11985862620928064, 'passage_317176': 0.11367376183238627, 'passage_6036172': 0.05886193903828633, 'passage_2706979': 0.05230359564999084, 'passage_2706972': 0.05064945427885574}
query_3383	{'passage_317176': 0.21551208717813886, 'passage_317179': 0.21237302715297895, 'passage_317175': 0.20990665581674983, 'passage_317174': 0.20436307410059915, 'passage_317177': 0.20186429384157928, 'passage_6036172': 0.05412653282577549, 'passage_4950836': 0.044485866354430616, 'passage_2998248': 0.04386220443593182}
query_3384	{'passage_317179': 0.18048579602465117, 'passage_317174': 0.17855219898941407, 'passage_317176': 0.16915364455282947, 'passage_317175': 0.16892920338582484, 'passage_317177': 0.14430243155006775, 'passage_2998248': 0.05566625474013466, 'passage_6036172': 0.051386199698522705, 'passage_2998251': 0.0512621252878854}
query_3390	{'passage_317175': 0.4347354346900975, 'passage_317174': 0.33236760351291605, 'passage_317179': 0.2765583234553669, 'passage_317177': 0.24991854693514848, 'passage_6036172': 0.054106518696963084, 'passage_2998248': 0.040243319918757826, 'passage_2998251': 0.03640988763100868, 'passage_2998247': 0.03456684796481637, 'passage_2998244': 0.033418959557383304, 'passage_2153177': 0.03224522429997996, 'passage_2096605': 0.031586531453985454, 'passage_6936665': 0.03027316920416225, 'passage_6046276': 0.028070716480092673}
query_3399	{'passage_317175': 0.22427921963863956, 'passage_317174': 0.21049821120188408, 'passage_317179': 0.18840467213358952, 'passage_317177': 0.1625627520506329, 'passage_2998248': 0.05504804082773852, 'passage_6036172': 0.05458121569624121, 'passage_2998251': 0.04854471322033893, 'passage_2998247': 0.047914602396102894, 'passage_6936665': 0.04576215546134532, 'passage_2096605': 0.0455396999206554, 'passage_2998244': 0.0429355449243578, 'passage_2153177': 0.03989401326364269, 'passage_3335177': 0.037034392053831376, 'passage_4950842': 0.03438506288531006, 'passage_2629981': 0.03437689677915112, 'passage_6046276': 0.0342571788323843}
query_3412	{'passage_317177': 0.15709895735432317, 'passage_317179': 0.1488583385637824, 'passage_317176': 0.1387672878942544, 'passage_317174': 0.1386675038378223, 'passage_317175': 0.13513287810213512, 'passage_6036172': 0.05942504078340433, 'passage_2706979': 0.05048494776267808, 'passage_2998248': 0.04441835028832448, 'passage_2998251': 0.04082967359410618, 'passage_3316293': 0.040168092334249415, 'passage_2998247': 0.03832712419075908, 'passage_2998244': 0.03775769877007794, 'passage_3917816': 0.0361058455056642}
query_3426	{'passage_317175': 0.11571147521699077, 'passage_317174': 0.11502745319038839, 'passage_317179': 0.10474718598027466, 'passage_317177': 0.09081749655700365, 'passage_6036172': 0.0749439479855523, 'passage_2998248': 0.05434815960164219, 'passage_2998251': 0.043539186578128004, 'passage_2998244': 0.04145210776326226, 'passage_2998247': 0.041221190990128324, 'passage_3467971': 0.038989457581954164, 'passage_4613700': 0.03728061053004416, 'passage_2096605': 0.03543420943924754, 'passage_6936665': 0.03451148120387241, 'passage_6046276': 0.031934406214046376, 'passage_4950842': 0.03073203351092754, 'passage_2629981': 0.02909252656118838}
query_3437	{'passage_317177': 0.17493319734797627, 'passage_317176': 0.15744734264889138, 'passage_317179': 0.15662083191908394, 'passage_317175': 0.15020323593857263, 'passage_317174': 0.14996133606835083, 'passage_6036172': 0.05305902447816493, 'passage_2706979': 0.042934532304859184, 'passage_2998248': 0.04262827762511808, 'passage_2998251': 0.04019846519919546, 'passage_3316293': 0.04002562370204917, 'passage_2998247': 0.037647404846053695, 'passage_2998244': 0.036271671140550736, 'passage_3917816': 0.03585302508060979}
query_3448	{'passage_317175': 0.21333834642645483, 'passage_317174': 0.1794870346169696, 'passage_317177': 0.17511204434988237, 'passage_317179': 0.16051925782739626, 'passage_6036172': 0.049183864994115575, 'passage_2153177': 0.04356921747106251, 'passage_2998248': 0.039761628019154685, 'passage_2096605': 0.03755233129752339, 'passage_2998251': 0.036728148316795405, 'passage_2998247': 0.035571216384420984, 'passage_6936665': 0.03381513423988547, 'passage_2998244': 0.033230171454152614, 'passage_6046276': 0.030352779973265232}
query_3450	{'passage_317175': 0.36464002696354847, 'passage_317174': 0.2717082139693099, 'passage_317177': 0.21029420298497664, 'passage_317179': 0.20457861952031864, 'passage_6036172': 0.04737980859810568, 'passage_2998248': 0.03825245255634776, 'passage_2153177': 0.035290522428908976, 'passage_2998251': 0.0346619506458739, 'passage_2998247': 0.032964356307811846, 'passage_2096605': 0.03207936824061173, 'passage_2998244': 0.031744209560375734, 'passage_6936665': 0.030109452056546995, 'passage_6046276': 0.02731060963518699}
query_3459	{'passage_317175': 0.19020774128407905, 'passage_317174': 0.17572440631170053, 'passage_317179': 0.15203122407155978, 'passage_317177': 0.13318146114562926, 'passage_2998248': 0.0622788326196205, 'passage_6036172': 0.0546157853515471, 'passage_2998251': 0.05442807942461092, 'passage_2998247': 0.05425549011499411, 'passage_6936665': 0.05010342968107299, 'passage_2096605': 0.04992553373586613, 'passage_2998244': 0.04784352445705219, 'passage_3335177': 0.037378593430542444, 'passage_2153177': 0.03733199505526139, 'passage_2629981': 0.036827499918215635, 'passage_6046276': 0.035091061144484854}
query_3463	{'passage_317175': 0.24271828473582577, 'passage_317174': 0.2020296875969133, 'passage_317177': 0.17485052902694537, 'passage_317179': 0.15450061863369238, 'passage_6036172': 0.05182617559272572, 'passage_2998248': 0.04466636240733792, 'passage_2153177': 0.04417917792463814, 'passage_2096605': 0.04298021094129767, 'passage_2998251': 0.040930469304259046, 'passage_2998247': 0.04045711802133765, 'passage_6936665': 0.03982333922727593, 'passage_2998244': 0.03676929178259561, 'passage_6046276': 0.03588438625112556}
query_3465	{'passage_317175': 0.3782836545156312, 'passage_317174': 0.3141046191137866, 'passage_317179': 0.23521782199448152, 'passage_317177': 0.22087520692113863, 'passage_6036172': 0.05381197216737446, 'passage_2998248': 0.046213149830618805, 'passage_2998251': 0.042039883072883415, 'passage_2998247': 0.03999402554908802, 'passage_2998244': 0.038367996068993146, 'passage_2096605': 0.03501643131597481, 'passage_6936665': 0.032899887422627394, 'passage_2153177': 0.03235308782413918, 'passage_6046276': 0.0291939945517789}
query_3477	{'passage_317177': 0.16264442368670345, 'passage_317174': 0.14530555048418314, 'passage_317175': 0.13866211270628823, 'passage_317179': 0.13777348302392178, 'passage_317176': 0.13319084997044092, 'passage_6036172': 0.050396248731277155, 'passage_2998248': 0.04402346202592826, 'passage_2998251': 0.04224627020696721, 'passage_2706979': 0.041287613989722464, 'passage_2998247': 0.039821702844694384, 'passage_2998244': 0.03784139868562982, 'passage_3316293': 0.03706719716089498, 'passage_3917816': 0.036491567629607743}
query_3492	{'passage_317177': 0.1577547106091015, 'passage_317179': 0.14935991768684034, 'passage_317176': 0.14090424538543503, 'passage_317174': 0.12191917685954062, 'passage_2706980': 0.05883407121331626, 'passage_2706972': 0.05750948083203945, 'passage_6036172': 0.05284934336209874, 'passage_2706978': 0.05028279564679295, 'passage_2706979': 0.04942088202825842, 'passage_3917816': 0.04300502677170969}
query_3494	{'passage_317176': 0.19480156246016556, 'passage_317179': 0.19174313508279198, 'passage_317175': 0.19051881040214116, 'passage_317174': 0.18832398677724288, 'passage_317177': 0.16091541263505985, 'passage_6036172': 0.05656732182939458, 'passage_2998248': 0.05287915057098042, 'passage_2998251': 0.04864563391262789}
query_3496	{'passage_317179': 0.1460009939944692, 'passage_317174': 0.14035761221591933, 'passage_317175': 0.12408695893485432, 'passage_317177': 0.12011101415191842, 'passage_317176': 0.11470917996152556, 'passage_6036172': 0.05853960931864145, 'passage_2706979': 0.05321204943770349, 'passage_2998248': 0.051960670726499514}
query_3498	{'passage_317175': 0.22328460746086395, 'passage_317174': 0.20588669567343576, 'passage_317179': 0.2038464801775856, 'passage_317177': 0.19486323112703272, 'passage_6036172': 0.05565950001601119, 'passage_2998248': 0.04430437829696357, 'passage_2998251': 0.040404560400483354, 'passage_2998247': 0.039418493612135654, 'passage_2096605': 0.03659540601489337, 'passage_2998244': 0.03647112280628296, 'passage_6936665': 0.03580125702512331, 'passage_2153177': 0.03541058339251113, 'passage_6046276': 0.034986885789037185}
query_3503	{'passage_317179': 0.22191239270616314, 'passage_317176': 0.2175441347675659, 'passage_317175': 0.21275832482704757, 'passage_317174': 0.2114918371334868, 'passage_317177': 0.19544561768874777, 'passage_6036172': 0.05531960331581206, 'passage_4950836': 0.045785562168924314, 'passage_2998248': 0.04403648148413077, 'passage_4950838': 0.04140288798491907}
query_3504	{'passage_317179': 0.19204393188797597, 'passage_317174': 0.1862240095243045, 'passage_317176': 0.18211153480658016, 'passage_317175': 0.17727649160577819, 'passage_317177': 0.14505421049304337, 'passage_6036172': 0.0556455997811512, 'passage_2998248': 0.05181216784412032, 'passage_2998251': 0.04656763039284556}
query_3518	{'passage_317175': 0.23462918236570598, 'passage_317179': 0.2193093708630265, 'passage_317174': 0.21532302988044377, 'passage_317177': 0.21050645160615078, 'passage_6036172': 0.05969512320427512, 'passage_2998248': 0.043997915105404184, 'passage_2998251': 0.04111201810902701, 'passage_2998247': 0.03886466041306331, 'passage_2096605': 0.03727946006761188, 'passage_2998244': 0.036691071253393256, 'passage_4950842': 0.03604839492488453, 'passage_6936665': 0.03582193161231208, 'passage_2153177': 0.03524639900895861, 'passage_6046276': 0.03332084911465312}
query_3522	{'passage_317177': 0.17050714920696106, 'passage_317179': 0.16692640397655065, 'passage_317176': 0.1605160634289757, 'passage_317174': 0.14860541409496025, 'passage_317175': 0.14233706215616654, 'passage_6036172': 0.05588204791243336, 'passage_2706979': 0.04703715652358649, 'passage_2998248': 0.04226120602344732, 'passage_2998251': 0.039233478662869574, 'passage_3917816': 0.038705415588127394, 'passage_3316293': 0.037543943996037145, 'passage_2998247': 0.03682523137322295}
query_3525	{'passage_317175': 0.3952846355160268, 'passage_317174': 0.3036855660708796, 'passage_317177': 0.243062190028666, 'passage_317179': 0.22347414553509715, 'passage_6036172': 0.048088734043566075, 'passage_2998248': 0.03726997278586093, 'passage_2153177': 0.035796258299451905, 'passage_2998251': 0.033811324491559235, 'passage_2998247': 0.032146245402631966, 'passage_2096605': 0.03141645996425097, 'passage_2998244': 0.031045520773364598, 'passage_6936665': 0.029131765719051923, 'passage_6046276': 0.027341703920256203}
query_3526	{'passage_317174': 0.13693494675319737, 'passage_317175': 0.13290093278167198, 'passage_317179': 0.1222860955884653, 'passage_317177': 0.10930550324894589, 'passage_317176': 0.108867132948214}
query_3527	{'passage_317177': 0.16362896973628427, 'passage_317179': 0.1528595937829818, 'passage_317176': 0.1500823174182885, 'passage_317174': 0.13916177858743822, 'passage_317175': 0.13037678208951667, 'passage_6036172': 0.05361870084445899, 'passage_2706979': 0.048246991968592695, 'passage_2998248': 0.0413411264266544, 'passage_2998251': 0.03892567431417575, 'passage_3316293': 0.03821237778336794, 'passage_3917816': 0.03813768886280563, 'passage_2998247': 0.03626956840792143}
query_3529	{'passage_317175': 0.2535832819192139, 'passage_317174': 0.22459935423840643, 'passage_317179': 0.2051545326346937, 'passage_317177': 0.16153072890994422, 'passage_6036172': 0.06258136180627925, 'passage_2998248': 0.05192395377947065, 'passage_6936665': 0.04648717636347645, 'passage_2998251': 0.04453489991749013, 'passage_2998247': 0.04386486867990096, 'passage_2998244': 0.03952860736234152, 'passage_2096605': 0.03943525140712339, 'passage_6046276': 0.03935427782304289, 'passage_4950842': 0.03747984956105822, 'passage_3335177': 0.03561165763265896, 'passage_2629981': 0.03321604921071179, 'passage_2153177': 0.032636694418112885}
query_3532	{'passage_317177': 0.17336637386128986, 'passage_317179': 0.16944965735550016, 'passage_317176': 0.16221531223680094, 'passage_317174': 0.1552912873961879, 'passage_317175': 0.15047778433571818, 'passage_6036172': 0.0627335848956744, 'passage_2706979': 0.05158046130820577, 'passage_2998248': 0.046325146884534936, 'passage_2998251': 0.04195445160907797, 'passage_3917816': 0.0396147451510858, 'passage_2998247': 0.03959322635838284, 'passage_2998244': 0.038420495306689964, 'passage_3316293': 0.037732041532263796}
query_3538	{'passage_317175': 0.2609942062680061, 'passage_317174': 0.21643905226444626, 'passage_317177': 0.19241070474616156, 'passage_317179': 0.19022554648247192, 'passage_6036172': 0.06175254506491573, 'passage_2998248': 0.04586147767050861, 'passage_2998251': 0.040719936882936784, 'passage_2096605': 0.04037166809485131, 'passage_2998247': 0.03971382665750154, 'passage_2153177': 0.03872080889567241, 'passage_6936665': 0.038259205003243764, 'passage_2998244': 0.03724495007730283, 'passage_6046276': 0.03525528693346598}
query_3540	{'passage_317175': 0.26923350712019356, 'passage_317174': 0.22368600127171756, 'passage_317177': 0.2105997822210973, 'passage_317179': 0.19570495613611202, 'passage_6036172': 0.04526066092749879, 'passage_2153177': 0.03965932892876567, 'passage_2998248': 0.03959186296319915, 'passage_2998251': 0.03761228344860094, 'passage_2096605': 0.0357171761639838, 'passage_2998247': 0.03543055529806539, 'passage_2998244': 0.034937484592915194, 'passage_6936665': 0.028902238846603215, 'passage_2629981': 0.028102421869151652, 'passage_3467971': 0.025873465346451553, 'passage_3335177': 0.024955055596210838, 'passage_4950842': 0.024275204424183086, 'passage_6046276': 0.02417045674621637}
query_3543	{'passage_317175': 0.200815114257037, 'passage_317177': 0.19130360533257845, 'passage_317179': 0.1818775654298595, 'passage_317174': 0.1787020947467637, 'passage_6036172': 0.05411716908514881, 'passage_2998248': 0.04421911083367848, 'passage_2998251': 0.04254267388145386, 'passage_2096605': 0.04071768207395847, 'passage_2153177': 0.03986501395642739, 'passage_2998247': 0.03974650202907856, 'passage_2998244': 0.03870448980731675, 'passage_6936665': 0.03375351617790354, 'passage_2629981': 0.03363840206184859, 'passage_3467971': 0.029963190665597578, 'passage_4950842': 0.029754359455894223, 'passage_5783175': 0.029074412123046123, 'passage_3335177': 0.028942774578974605, 'passage_6046276': 0.02845351523657836}
query_3546	{'passage_317175': 0.11343963754319669, 'passage_317174': 0.11288841402914795, 'passage_317179': 0.10267833448250971, 'passage_317177': 0.09090951650953864, 'passage_6036172': 0.06751779497321553, 'passage_2998248': 0.05435806558943726, 'passage_2998251': 0.04444859672803162, 'passage_2998244': 0.0424690514772435, 'passage_2998247': 0.041958373266166527, 'passage_2096605': 0.037468637252435884, 'passage_3467971': 0.036102861975184496, 'passage_6936665': 0.03438480354842324, 'passage_4613700': 0.033006662926876956, 'passage_6046276': 0.029715969362685293, 'passage_2153177': 0.029175549005065058}
query_3551	{'passage_317175': 0.11571147521699077, 'passage_317174': 0.11502745319038839, 'passage_317179': 0.10474718598027466, 'passage_317177': 0.09081749655700365, 'passage_6036172': 0.0749439479855523, 'passage_2998248': 0.05434815960164219, 'passage_2998251': 0.043539186578128004, 'passage_2998244': 0.04145210776326226, 'passage_2998247': 0.041221190990128324, 'passage_3467971': 0.038989457581954164, 'passage_4613700': 0.03728061053004416, 'passage_2096605': 0.03543420943924754, 'passage_6936665': 0.03451148120387241, 'passage_6046276': 0.031934406214046376, 'passage_4950842': 0.03073203351092754, 'passage_2629981': 0.02909252656118838}
query_3553	{'passage_317175': 0.29068241857000227, 'passage_317174': 0.25541384511428344, 'passage_317179': 0.23176504855263474, 'passage_317177': 0.21638085548397665, 'passage_6036172': 0.06381616239625887, 'passage_2998248': 0.04915108609457705, 'passage_2998251': 0.04357550749233745, 'passage_2998247': 0.04229286969923026, 'passage_2096605': 0.04143016766668289, 'passage_2998244': 0.039675367395591056, 'passage_6936665': 0.039570906602768095, 'passage_2153177': 0.03786502798126738, 'passage_6046276': 0.03560598867871608}
query_3554	{'passage_317175': 0.2326821109840997, 'passage_317179': 0.20837696143457504, 'passage_317174': 0.20709376565219073, 'passage_317177': 0.158190796532746, 'passage_6036172': 0.07145138417398597, 'passage_2998248': 0.05727564241242827, 'passage_2998251': 0.04820712379995264, 'passage_2998247': 0.04721742677013291, 'passage_6936665': 0.04520301645230025, 'passage_2998244': 0.04385081715747944, 'passage_2096605': 0.04166855091918522, 'passage_6046276': 0.037400546188904926, 'passage_2629981': 0.03674670852420735, 'passage_4950842': 0.03443393983346981, 'passage_3467971': 0.03300870566979483, 'passage_3335177': 0.03281699782774384, 'passage_2153177': 0.03220848625392377}
query_3557	{'passage_317177': 0.1645278678518007, 'passage_317179': 0.15964271851808132, 'passage_317175': 0.1512010128135127, 'passage_317174': 0.1509101047308953, 'passage_317176': 0.14871374414552982, 'passage_6036172': 0.07227219298014703, 'passage_2706979': 0.053002418673313074, 'passage_2998248': 0.04929596732966431, 'passage_2998251': 0.043287705025997145, 'passage_2998247': 0.04112168855011556, 'passage_3917816': 0.04103794966004445, 'passage_2998244': 0.04005621291804608, 'passage_3316293': 0.038120125129649136}
query_3560	{'passage_317175': 0.36006132775995187, 'passage_317174': 0.29047603374386394, 'passage_317179': 0.2033915334516472, 'passage_317177': 0.20155169133796264, 'passage_6036172': 0.04854884882280898, 'passage_2998248': 0.04352535374413199, 'passage_2998251': 0.0390327866518316, 'passage_2153177': 0.03803514765890293, 'passage_2998247': 0.037418854965422396, 'passage_2096605': 0.036784406589373514, 'passage_2998244': 0.03563955707379927, 'passage_6936665': 0.033435406232422665, 'passage_6046276': 0.028182657039005424}
query_3563	{'passage_317175': 0.23163925298433088, 'passage_317174': 0.1911918282311098, 'passage_317177': 0.17903863134797515, 'passage_317179': 0.16806278758912588, 'passage_6036172': 0.052888368183722764, 'passage_2998248': 0.04247366175558457, 'passage_2153177': 0.04140436261593208, 'passage_2096605': 0.039304506468591294, 'passage_2998251': 0.0388051414014339, 'passage_2998247': 0.03760947743080442, 'passage_6936665': 0.03659451967116066, 'passage_2998244': 0.03492790915615742, 'passage_6046276': 0.03281994165909278}
query_3567	{'passage_317177': 0.15946774328858815, 'passage_317179': 0.1532302870173488, 'passage_317176': 0.15239539179275524, 'passage_317174': 0.12773923542870866, 'passage_317175': 0.12454704269063438, 'passage_2706980': 0.05651846480676107, 'passage_6036172': 0.05399129734404654, 'passage_2706979': 0.04760688867152041, 'passage_6036173': 0.04742606615206911, 'passage_2250888': 0.04415929987477506, 'passage_6036174': 0.04144829327455567, 'passage_5357680': 0.04095331309016955, 'passage_4950836': 0.04010694716563098, 'passage_3316293': 0.039958874112493326}
query_3572	{'passage_317177': 0.1720724995184976, 'passage_317179': 0.16714485863171855, 'passage_317176': 0.16618623805491103, 'passage_317175': 0.1547067081614198, 'passage_317174': 0.15412171099862626, 'passage_6036172': 0.055365233572709865, 'passage_2706979': 0.042968322612654465, 'passage_2998248': 0.04292699893105755, 'passage_2998251': 0.03987616277871595, 'passage_3316293': 0.03787960944312233, 'passage_3917816': 0.03757813517302201, 'passage_2998247': 0.03741086619521469}
query_3574	{'passage_317175': 0.20778745187168426, 'passage_317174': 0.185869351701561, 'passage_317179': 0.16787695548252532, 'passage_317177': 0.1512796304574116, 'passage_6036172': 0.052155764569742934, 'passage_2998248': 0.052083786578217876, 'passage_2998251': 0.046492782810208036, 'passage_2998247': 0.045502006757861715, 'passage_2096605': 0.044488784333469276, 'passage_6936665': 0.042586152220807194, 'passage_2998244': 0.04136314198385686, 'passage_2153177': 0.04015548485920114, 'passage_3335177': 0.03373792745814783, 'passage_2629981': 0.033386150841642294, 'passage_6046276': 0.03201078097367126}
query_3588	{'passage_317175': 0.24271828473582577, 'passage_317174': 0.2020296875969133, 'passage_317177': 0.17485052902694537, 'passage_317179': 0.15450061863369238, 'passage_6036172': 0.05182617559272572, 'passage_2998248': 0.04466636240733792, 'passage_2153177': 0.04417917792463814, 'passage_2096605': 0.04298021094129767, 'passage_2998251': 0.040930469304259046, 'passage_2998247': 0.04045711802133765, 'passage_6936665': 0.03982333922727593, 'passage_2998244': 0.03676929178259561, 'passage_6046276': 0.03588438625112556}
query_3594	{'passage_317175': 0.21830199997212218, 'passage_317174': 0.2013656536744221, 'passage_317179': 0.17447278011201922, 'passage_317177': 0.15427532741600944, 'passage_6036172': 0.06483815102861423, 'passage_2998248': 0.06256093804740732, 'passage_2998251': 0.05528694136117959, 'passage_2998247': 0.053868240177067254, 'passage_2998244': 0.048294438668590484, 'passage_6936665': 0.04792853575427846, 'passage_2096605': 0.04424911259017773, 'passage_6046276': 0.038024833401295415, 'passage_2629981': 0.0370297230526204, 'passage_4950842': 0.03545355349581608, 'passage_3335177': 0.03449286985087172, 'passage_5783175': 0.032313590137630716, 'passage_2153177': 0.03200712658575463}
query_3596	{'passage_317174': 0.12812829250304003, 'passage_317175': 0.12723594749772071, 'passage_317177': 0.10451438519948429, 'passage_317179': 0.10278373261622478, 'passage_317176': 0.09290281881387907}
query_3606	{'passage_317175': 0.12597141729712796, 'passage_317174': 0.12458483640581075, 'passage_317179': 0.10436764607455924, 'passage_317177': 0.10070026990656424, 'passage_6036172': 0.06158272758970669, 'passage_2998248': 0.05078010211008857, 'passage_2998251': 0.04300011350858247, 'passage_2998247': 0.04087117543907871, 'passage_2998244': 0.04046185138613655, 'passage_2096605': 0.03677024850473036, 'passage_6936665': 0.03335958427156061, 'passage_3467971': 0.032706148583687956, 'passage_4613700': 0.03164867345278976, 'passage_2153177': 0.03095426575153996, 'passage_6046276': 0.030190403710975092}
query_3609	{'passage_317175': 0.2118365737726487, 'passage_317174': 0.18785868708263093, 'passage_317179': 0.14387913105898642, 'passage_317177': 0.1296570846326803, 'passage_2998248': 0.060273844722192965, 'passage_6036172': 0.05464604695866888, 'passage_2998247': 0.05291298022275415, 'passage_2998251': 0.05202645858247064, 'passage_6936665': 0.050637884859722815, 'passage_2096605': 0.047005671111225465, 'passage_2998244': 0.045964108948381606, 'passage_6046276': 0.03855803617211828, 'passage_3335177': 0.03723020267104099, 'passage_2153177': 0.035817692991364426}
query_3621	{'passage_317179': 0.1460009939944692, 'passage_317174': 0.14035761221591933, 'passage_317175': 0.12408695893485432, 'passage_317177': 0.12011101415191842, 'passage_317176': 0.11470917996152556, 'passage_6036172': 0.05853960931864145, 'passage_2706979': 0.05321204943770349, 'passage_2998248': 0.051960670726499514}
query_3622	{'passage_317179': 0.18252374352278888, 'passage_317177': 0.17358332704709556, 'passage_317176': 0.16381723193756512, 'passage_317174': 0.1462704097432083, 'passage_317175': 0.13596165703495586, 'passage_6036172': 0.05158598304766436, 'passage_2706972': 0.050561639547483814, 'passage_2706979': 0.04657468363051896}
query_3635	{'passage_317175': 0.419614610638071, 'passage_317174': 0.34167361655976364, 'passage_317177': 0.23473002681321795, 'passage_317179': 0.22484829999648964, 'passage_6036172': 0.048727774470323344, 'passage_2998248': 0.042494299852714995, 'passage_2153177': 0.03929234684622795, 'passage_2998251': 0.038205608444978605, 'passage_2998247': 0.03682692046851631, 'passage_2096605': 0.03629601332723266, 'passage_2998244': 0.03491310479909326, 'passage_6936665': 0.032659499019530865, 'passage_6046276': 0.028678904445422957}
query_3646	{'passage_317174': 0.1332716993573115, 'passage_317175': 0.12418280371891183, 'passage_317179': 0.12053592467442818, 'passage_317176': 0.10545756919158675, 'passage_317177': 0.10466519396296295}
query_3651	{'passage_317174': 0.13693494675319737, 'passage_317175': 0.13290093278167198, 'passage_317179': 0.1222860955884653, 'passage_317177': 0.10930550324894589, 'passage_317176': 0.108867132948214}
query_3655	{'passage_317175': 0.24004761680973669, 'passage_317174': 0.21163451335725394, 'passage_317177': 0.18730591972483931, 'passage_317179': 0.1728629460748308, 'passage_6036172': 0.04683840247065883, 'passage_2998248': 0.041781892253652274, 'passage_2153177': 0.03977573346895776, 'passage_2998251': 0.03868975471253662, 'passage_2998247': 0.03693722718581797, 'passage_2998244': 0.03602926800644668, 'passage_2096605': 0.03582543926671561, 'passage_6936665': 0.02891264673434253, 'passage_2629981': 0.027966766846420018, 'passage_3467971': 0.026277350019016713, 'passage_3335177': 0.025134387917711037, 'passage_6046276': 0.024716477644867025}
query_3656	{'passage_317174': 0.1197920099750196, 'passage_317175': 0.11496584549024468, 'passage_317179': 0.11484099151460297, 'passage_317176': 0.10113513914973861, 'passage_317177': 0.09899343668652696}
query_3666	{'passage_317174': 0.14076281605269791, 'passage_317175': 0.13809064698979617, 'passage_317179': 0.13628277176039588, 'passage_317177': 0.12330253755171575, 'passage_317176': 0.1184840742138765}
query_3669	{'passage_317175': 0.17632280015879037, 'passage_317179': 0.16932849200732916, 'passage_317174': 0.1564756332175443, 'passage_317177': 0.14850106929225929, 'passage_6036172': 0.054580357697576895, 'passage_2998248': 0.05156633753216964, 'passage_2998251': 0.048746825523879295, 'passage_2998247': 0.046058714035153006, 'passage_2096605': 0.04512147619508754, 'passage_2998244': 0.04444947852918927, 'passage_6936665': 0.03874797497691807, 'passage_2153177': 0.03848385835530064, 'passage_2629981': 0.03804913421760476, 'passage_5783175': 0.032546256252661096, 'passage_3335177': 0.029922559123051595, 'passage_3467971': 0.02961798645419065, 'passage_4950842': 0.02863538741922385, 'passage_6046276': 0.027959420102346793}
